試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2014-04-13,堺ブレイザーズ,11,L,伊藤康貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-04-13,堺ブレイザーズ,13,,松岡祐太,1,nan,nan,nan,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-04-13,堺ブレイザーズ,14,,坂梨朋彦,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,3,0,75.0
2014-04-13,堺ブレイザーズ,15,,木場田和希,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-
2014-04-13,堺ブレイザーズ,19,,今村駿,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2014-04-13,堺ブレイザーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,144,64,15,0.4444444444444444,0.3402777777777778,12.80,32,12,9,37.5,20,4.00,107,3,8,38,11.5,89,55,0,61.8
2014-04-13,パナソニックパンサーズ,1,,清水邦広,5,■,■,■,■,■,36,18,3,0.5,0.4166666666666667,3.60,18,7,2,38.9,1,0.20,18,0,1,8,11.1,3,1,0,33.3
2014-04-13,パナソニックパンサーズ,2,,深津英臣,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,1,0.20,14,0,0,3,5.4,0,0,0,-
2014-04-13,パナソニックパンサーズ,3,,山添信也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-04-13,パナソニックパンサーズ,4,,伊東勇樹,2,nan,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-04-13,パナソニックパンサーズ,5,,渡辺奏吾,3,□,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2014-04-13,パナソニックパンサーズ,6,,白澤健児,5,■,■,■,■,■,8,4,1,0.5,0.375,0.80,0,0,0,-,4,0.80,13,0,1,2,3.8,0,0,0,-
2014-04-13,パナソニックパンサーズ,7,L,山本拓矢,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-04-13,パナソニックパンサーズ,8,,川村慎二,1,nan,□,nan,nan,nan,1,0,1,0.0,-1.0,-,1,0,1,0.0,0,-,1,0,0,0,0.0,0,0,0,-
2014-04-13,パナソニックパンサーズ,10,,谷村孝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-04-13,パナソニックパンサーズ,13,,枩田優介,5,■,■,■,■,■,4,3,0,0.75,0.75,0.60,0,0,0,-,1,0.20,16,0,0,3,4.7,0,0,0,-
2014-04-13,パナソニックパンサーズ,15,,福澤達哉,5,■,■,■,■,■,42,17,3,0.40476190476190477,0.3333333333333333,3.40,8,5,0,62.5,3,0.60,14,1,0,6,17.9,19,10,0,52.6
2014-04-13,パナソニックパンサーズ,16,,大竹貴久,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-04-13,パナソニックパンサーズ,17,L,永野健,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,19,0,82.6
2014-04-13,パナソニックパンサーズ,18,,ダンチアマラウ,5,■,■,■,■,■,38,14,2,0.3684210526315789,0.3157894736842105,2.80,6,4,0,66.7,2,0.40,17,0,3,6,8.8,35,21,0,60.0
2014-04-13,パナソニックパンサーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,129,56,10,0.43410852713178294,0.35658914728682173,11.20,33,16,3,48.5,12,2.40,96,1,5,28,8.3,80,51,0,63.7
2014-04-13,JTサンダーズ,1,,安永拓弥,5,■,■,■,■,■,9,4,1,0.4444444444444444,0.3333333333333333,0.80,0,0,0,-,4,0.80,10,0,1,3,7.5,0,0,0,-
2014-04-13,JTサンダーズ,2,,町野仁志,5,■,■,■,■,■,8,4,0,0.5,0.5,0.80,0,0,0,-,4,0.80,12,0,1,0,0.0,0,0,0,-
2014-04-13,JTサンダーズ,3,L,酒井大祐,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,29,22,0,75.9
2014-04-13,JTサンダーズ,4,,國近公太,2,nan,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,5,4,0,80.0
2014-04-13,JTサンダーズ,5,,神田聖馬,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-04-13,JTサンダーズ,7,,八子大輔,5,■,■,■,■,■,29,13,1,0.4482758620689655,0.41379310344827586,2.60,1,0,0,0.0,0,-,9,0,2,1,2.8,21,16,0,76.2
2014-04-13,JTサンダーズ,8,,越川優,5,■,■,■,■,■,40,16,2,0.4,0.35,3.20,4,3,1,75.0,1,0.20,15,0,4,5,8.3,34,20,0,58.8
2014-04-13,JTサンダーズ,10,,小澤翔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-04-13,JTサンダーズ,11,,安井勇誠,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,10,1,2,2,13.0,0,0,0,-
2014-04-13,JTサンダーズ,15,,オムルチェンイゴール,5,■,■,■,■,■,58,25,5,0.43103448275862066,0.3448275862068966,5.00,26,12,2,46.2,1,0.20,26,6,3,10,29.6,0,0,0,-
2014-04-13,JTサンダーズ,17,,深津旭弘,3,nan,nan,□,■,■,0,0,0,,,-,0,0,0,-,0,-,7,0,0,1,3.6,0,0,0,-
2014-04-13,JTサンダーズ,19,,井上俊輔,4,■,■,■,nan,□,1,0,0,0.0,0.0,-,1,0,0,0.0,1,0.25,7,0,2,2,7.1,1,0,0,0.0
2014-04-13,JTサンダーズ,20,,筧本翔昂,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-04-13,JTサンダーズ,21,L,大上正裕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-04-13,JTサンダーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,145,62,9,0.42758620689655175,0.36551724137931035,12.40,32,15,3,46.9,11,2.20,98,7,16,24,12.2,90,62,0,68.9
