試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2015-11-14,GSS東京サンビームズ,16,,菊地めぐみ,2,■,■,nan,nan,nan,2,1,0,0.5,0.5,0.50,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2015-11-14,GSS東京サンビームズ,18,,草野静奈,3,□,□,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,9,0,0,5,13.9,0,0,0,-
2015-11-14,GSS東京サンビームズ,20,,柴田由夏,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,6,0,66.7
2015-11-14,GSS東京サンビームズ,21,,山下真理,2,nan,□,■,nan,nan,22,7,0,0.3181818181818182,0.3181818181818182,3.50,1,0,0,0.0,0,-,5,0,0,1,5.0,18,12,0,66.7
2015-11-14,GSS東京サンビームズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,129,44,6,0.34108527131782945,0.29457364341085274,14.67,4,0,1,0.0,2,0.67,56,1,6,21,11.2,71,49,0,69.0
2015-11-14,トヨタ自動車ヴァルキューレ,1,,野末夏子,3,■,■,■,nan,nan,17,9,0,0.5294117647058824,0.5294117647058824,3.00,0,0,0,-,1,0.33,11,1,1,2,11.8,23,16,0,69.6
2015-11-14,トヨタ自動車ヴァルキューレ,2,,高橋那依,3,■,■,■,nan,nan,17,5,0,0.29411764705882354,0.29411764705882354,1.67,0,0,0,-,1,0.33,3,0,0,0,0.0,1,0,0,0.0
2015-11-14,トヨタ自動車ヴァルキューレ,3,,田口綾菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-14,トヨタ自動車ヴァルキューレ,4,,佐藤優花,3,■,■,■,nan,nan,40,22,0,0.55,0.55,7.33,0,0,0,-,0,-,17,1,0,4,10.6,4,2,0,50.0
2015-11-14,トヨタ自動車ヴァルキューレ,5,,権藤玲奈,3,■,■,■,nan,nan,25,11,1,0.44,0.4,3.67,0,0,0,-,1,0.33,13,2,1,1,14.2,4,1,0,25.0
2015-11-14,トヨタ自動車ヴァルキューレ,6,,佐藤仁美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-14,トヨタ自動車ヴァルキューレ,8,,松尾妃七菜,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,1,0.33,14,0,0,3,5.4,0,0,0,-
2015-11-14,トヨタ自動車ヴァルキューレ,9,,廣田唯,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,2,0,1,37.0,0,0,0,-
2015-11-14,トヨタ自動車ヴァルキューレ,10,L,浅野愛美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-14,トヨタ自動車ヴァルキューレ,11,L,大橋亜美,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,4,0,50.0
2015-11-14,トヨタ自動車ヴァルキューレ,13,,竹内碧,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-14,トヨタ自動車ヴァルキューレ,16,,梅木瞳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-14,トヨタ自動車ヴァルキューレ,17,,下田梨生,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-14,トヨタ自動車ヴァルキューレ,18,,浅野美波,3,■,■,■,nan,nan,11,4,1,0.36363636363636365,0.2727272727272727,1.33,0,0,0,-,0,-,10,0,0,5,12.5,9,5,0,55.6
2015-11-14,トヨタ自動車ヴァルキューレ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,113,51,2,0.45132743362831856,0.4336283185840708,17.00,0,0,0,-,4,1.33,73,6,2,16,12.1,49,28,0,57.1
2015-11-14,群馬銀行グリーンウイングス,1,,須崎杏,4,■,■,■,■,nan,27,10,0,0.37037037037037035,0.37037037037037035,2.50,0,0,0,-,0,-,11,0,1,4,9.1,1,0,0,0.0
2015-11-14,群馬銀行グリーンウイングス,2,,松尾由紀子,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,21,1,1,13,19.3,1,0,0,0.0
2015-11-14,群馬銀行グリーンウイングス,3,,佐藤智美,4,■,■,■,■,nan,63,23,5,0.36507936507936506,0.2857142857142857,5.75,0,0,0,-,0,-,15,0,2,9,15.0,33,20,0,60.6
2015-11-14,群馬銀行グリーンウイングス,4,,小宮眸,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-14,群馬銀行グリーンウイングス,5,,先崎早織,1,■,nan,nan,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2015-11-14,群馬銀行グリーンウイングス,6,,矢萩ももこ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-14,群馬銀行グリーンウイングス,7,,鬼頭朋子,4,■,■,■,■,nan,24,6,3,0.25,0.125,1.50,0,0,0,-,1,0.25,11,0,0,6,13.6,2,1,0,50.0
2015-11-14,群馬銀行グリーンウイングス,8,L,谷内真美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,9,0,52.9
2015-11-14,群馬銀行グリーンウイングス,9,L,丸山佳穂,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-14,群馬銀行グリーンウイングス,10,,柿沼杏奈,4,■,■,■,■,nan,54,20,5,0.37037037037037035,0.2777777777777778,5.00,0,0,0,-,2,0.50,15,0,1,9,15.0,11,7,0,63.6
2015-11-14,群馬銀行グリーンウイングス,11,,齋藤朱音,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,2,8.3,2,0,0,0.0
2015-11-14,群馬銀行グリーンウイングス,13,,三好紗弥香,4,□,■,■,■,nan,19,4,3,0.21052631578947367,0.05263157894736842,1.00,0,0,0,-,0,-,13,0,1,10,19.2,7,2,0,28.6
2015-11-14,群馬銀行グリーンウイングス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,190,63,16,0.33157894736842103,0.24736842105263157,15.75,0,0,0,-,3,0.75,93,1,6,53,15.1,74,39,0,52.7
2015-11-14,プレステージ・インターナショナルアランマーレ,1,,伊藤セレナ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-14,プレステージ・インターナショナルアランマーレ,2,,佐藤綾,4,■,■,■,■,nan,66,19,8,0.2878787878787879,0.16666666666666666,4.75,19,2,4,10.5,2,0.50,18,2,1,6,18.3,1,0,0,0.0
2015-11-14,プレステージ・インターナショナルアランマーレ,3,,佐藤円,4,■,■,■,■,nan,3,2,0,0.6666666666666666,0.6666666666666666,0.50,0,0,0,-,2,0.50,15,0,1,9,15.0,0,0,0,-
2015-11-14,プレステージ・インターナショナルアランマーレ,4,,宮下マミ,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-
2015-11-14,プレステージ・インターナショナルアランマーレ,5,,中田香澄,4,■,■,■,■,nan,42,9,2,0.21428571428571427,0.16666666666666666,2.25,0,0,0,-,0,-,14,1,1,6,17.9,23,8,0,34.8
2015-11-14,プレステージ・インターナショナルアランマーレ,7,,長島絵美,4,■,■,■,■,nan,12,5,0,0.4166666666666667,0.4166666666666667,1.25,0,0,0,-,2,0.50,9,0,1,3,8.3,0,0,0,-
2015-11-14,プレステージ・インターナショナルアランマーレ,10,,三澤未憂,4,■,■,■,■,nan,31,7,2,0.22580645161290322,0.16129032258064516,1.75,0,0,0,-,0,-,10,0,2,4,10.0,42,13,0,31.0
2015-11-14,プレステージ・インターナショナルアランマーレ,11,L,森寿実子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,11,0,55.0
2015-11-14,プレステージ・インターナショナルアランマーレ,12,,佐藤梨夏,4,■,■,■,■,nan,32,5,2,0.15625,0.09375,1.25,1,0,0,0.0,1,0.25,10,0,1,4,10.0,1,1,0,100.0
2015-11-14,プレステージ・インターナショナルアランマーレ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,186,47,14,0.25268817204301075,0.1774193548387097,11.75,20,2,4,10.0,7,1.75,83,3,7,34,13.6,87,33,0,37.9
2015-11-15,プレステージ・インターナショナルアランマーレ,1,,伊藤セレナ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,プレステージ・インターナショナルアランマーレ,2,,佐藤綾,5,■,■,■,■,■,75,30,12,0.4,0.24,6.00,25,6,7,24.0,2,0.40,18,1,1,6,13.9,0,0,0,-
2015-11-15,プレステージ・インターナショナルアランマーレ,3,,佐藤円,5,■,■,■,■,■,2,0,0,0.0,0.0,-,0,0,0,-,1,0.20,14,1,0,3,12.5,1,0,0,0.0
2015-11-15,プレステージ・インターナショナルアランマーレ,4,,宮下マミ,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,9,0,0,7,19.4,0,0,0,-
2015-11-15,プレステージ・インターナショナルアランマーレ,5,,中田香澄,5,■,■,■,■,■,52,10,2,0.19230769230769232,0.15384615384615385,2.00,0,0,0,-,0,-,17,0,0,9,13.2,16,8,0,50.0
2015-11-15,プレステージ・インターナショナルアランマーレ,7,,長島絵美,5,■,■,■,■,■,8,1,1,0.125,0.0,0.20,0,0,0,-,1,0.20,12,1,1,2,10.8,0,0,0,-
2015-11-15,プレステージ・インターナショナルアランマーレ,10,,三澤未憂,5,■,■,■,■,■,34,3,5,0.08823529411764706,-0.058823529411764705,0.60,0,0,0,-,0,-,16,0,0,2,3.1,50,28,0,56.0
2015-11-15,プレステージ・インターナショナルアランマーレ,11,L,森寿実子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,21,0,84.0
2015-11-15,プレステージ・インターナショナルアランマーレ,12,,佐藤梨夏,5,■,■,■,■,■,48,13,4,0.2708333333333333,0.1875,2.60,0,0,0,-,1,0.20,14,2,3,6,22.1,2,1,0,50.0
2015-11-15,プレステージ・インターナショナルアランマーレ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,219,57,24,0.2602739726027397,0.1506849315068493,11.40,25,6,7,24.0,5,1.00,100,5,5,35,13.2,94,58,0,61.7
2015-11-15,ブレス浜松,1,L,中村英里子,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,ブレス浜松,3,,和途綾香,5,■,■,■,■,■,8,3,0,0.375,0.375,0.60,0,0,0,-,4,0.80,12,0,1,3,6.2,0,0,0,-
2015-11-15,ブレス浜松,6,,柴小屋志織,5,■,■,■,■,■,27,9,2,0.3333333333333333,0.25925925925925924,1.80,0,0,0,-,4,0.80,14,0,4,2,3.6,2,2,0,100.0
2015-11-15,ブレス浜松,7,L,徳田亜留美,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,38,24,0,63.2
2015-11-15,ブレス浜松,8,,菅原麻衣,5,■,■,■,■,■,50,14,3,0.28,0.22,2.80,0,0,0,-,4,0.80,16,0,2,7,10.9,0,0,0,-
2015-11-15,ブレス浜松,9,,山内佑里子,5,■,■,■,■,■,42,11,5,0.2619047619047619,0.14285714285714285,2.20,1,0,0,0.0,3,0.60,27,2,0,13,18.0,53,30,0,56.6
2015-11-15,ブレス浜松,11,,高橋美佳子,5,■,■,■,■,■,2,0,1,0.0,-0.5,-,0,0,0,-,0,-,17,0,1,4,5.9,0,0,0,-
2015-11-15,ブレス浜松,14,,田中静香,2,nan,□,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,4,1,1,0,20.0,0,0,0,-
2015-11-15,ブレス浜松,17,,小野綾華,5,■,■,■,■,■,57,15,3,0.2631578947368421,0.21052631578947367,3.00,7,1,1,14.3,0,-,18,1,4,4,11.1,0,0,0,-
2015-11-15,ブレス浜松,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,186,52,14,0.27956989247311825,0.20430107526881722,10.40,8,1,1,12.5,15,3.00,108,4,13,33,10.8,93,56,0,60.2
2015-11-15,群馬銀行グリーンウイングス,1,,須崎杏,5,■,■,■,■,■,36,15,2,0.4166666666666667,0.3611111111111111,3.00,0,0,0,-,0,-,6,0,1,3,12.5,1,1,0,100.0
2015-11-15,群馬銀行グリーンウイングス,2,,松尾由紀子,5,■,■,■,■,■,1,1,0,1.0,1.0,0.20,0,0,0,-,1,0.20,16,1,0,9,19.1,0,0,0,-
2015-11-15,群馬銀行グリーンウイングス,3,,佐藤智美,5,■,■,■,■,■,64,19,5,0.296875,0.21875,3.80,0,0,0,-,1,0.20,9,1,0,4,22.2,28,21,0,75.0
2015-11-15,群馬銀行グリーンウイングス,4,,小宮眸,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,群馬銀行グリーンウイングス,5,,先崎早織,1,■,nan,nan,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2015-11-15,群馬銀行グリーンウイングス,6,,矢萩ももこ,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,8,0,0,5,15.6,0,0,0,-
2015-11-15,群馬銀行グリーンウイングス,7,,鬼頭朋子,5,■,■,■,■,■,21,8,0,0.38095238095238093,0.38095238095238093,1.60,0,0,0,-,4,0.80,19,2,0,8,18.9,0,0,0,-
2015-11-15,群馬銀行グリーンウイングス,8,L,谷内真美,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,18,0,85.7
2015-11-15,群馬銀行グリーンウイングス,9,L,丸山佳穂,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,群馬銀行グリーンウイングス,10,,柿沼杏奈,5,■,■,■,■,■,67,20,1,0.29850746268656714,0.2835820895522388,4.00,0,0,0,-,3,0.60,23,2,0,9,16.7,20,15,0,75.0
2015-11-15,群馬銀行グリーンウイングス,11,,齋藤朱音,4,□,nan,□,□,□,0,0,0,,,-,0,0,0,-,0,-,9,2,0,4,28.9,4,3,0,75.0
2015-11-15,群馬銀行グリーンウイングス,13,,三好紗弥香,5,□,■,■,■,■,28,12,2,0.42857142857142855,0.35714285714285715,2.40,0,0,0,-,0,-,16,2,1,3,15.9,31,24,0,77.4
2015-11-15,群馬銀行グリーンウイングス,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,220,75,10,0.3409090909090909,0.29545454545454547,15.00,0,0,0,-,9,1.80,107,10,2,45,18.4,105,82,0,78.1
2015-11-15,トヨタ自動車ヴァルキューレ,1,,野末夏子,5,■,■,■,■,■,35,8,3,0.22857142857142856,0.14285714285714285,1.60,0,0,0,-,1,0.20,10,0,0,2,5.0,22,14,0,63.6
2015-11-15,トヨタ自動車ヴァルキューレ,2,,高橋那依,5,■,■,■,■,■,26,8,0,0.3076923076923077,0.3076923076923077,1.60,0,0,0,-,2,0.40,8,0,0,2,6.2,0,0,0,-
2015-11-15,トヨタ自動車ヴァルキューレ,3,,田口綾菜,5,□,□,■,■,■,32,14,2,0.4375,0.375,2.80,0,0,0,-,0,-,16,2,1,3,14.7,10,2,0,20.0
2015-11-15,トヨタ自動車ヴァルキューレ,4,,佐藤優花,5,■,■,■,■,■,71,34,1,0.4788732394366197,0.4647887323943662,6.80,0,0,0,-,1,0.20,14,0,0,2,3.6,25,5,0,20.0
2015-11-15,トヨタ自動車ヴァルキューレ,5,,権藤玲奈,2,■,■,nan,nan,nan,15,3,0,0.2,0.2,1.50,0,0,0,-,0,-,9,0,0,2,5.6,4,0,0,0.0
2015-11-15,トヨタ自動車ヴァルキューレ,6,,佐藤仁美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,トヨタ自動車ヴァルキューレ,8,,松尾妃七菜,5,■,■,■,■,■,6,2,0,0.3333333333333333,0.3333333333333333,0.40,0,0,0,-,1,0.20,17,0,0,1,1.5,1,0,0,0.0
2015-11-15,トヨタ自動車ヴァルキューレ,9,,廣田唯,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,6,1,2,0,16.7,0,0,0,-
2015-11-15,トヨタ自動車ヴァルキューレ,10,L,浅野愛美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,トヨタ自動車ヴァルキューレ,11,L,大橋亜美,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,12,0,66.7
2015-11-15,トヨタ自動車ヴァルキューレ,13,,竹内碧,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2015-11-15,トヨタ自動車ヴァルキューレ,16,,梅木瞳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,トヨタ自動車ヴァルキューレ,17,,下田梨生,1,nan,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-15,トヨタ自動車ヴァルキューレ,18,,浅野美波,5,■,■,■,■,■,21,12,1,0.5714285714285714,0.5238095238095238,2.40,0,0,0,-,5,1.00,27,0,0,9,8.3,23,17,0,73.9
2015-11-15,トヨタ自動車ヴァルキューレ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,207,81,7,0.391304347826087,0.357487922705314,16.20,0,0,0,-,10,2.00,109,3,3,21,7.2,103,50,0,48.5
2015-11-21,プレステージ・インターナショナルアランマーレ,1,,伊藤セレナ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-21,プレステージ・インターナショナルアランマーレ,2,,佐藤綾,4,■,■,■,■,nan,68,20,13,0.29411764705882354,0.10294117647058823,5.00,18,4,7,22.2,2,0.50,10,0,0,4,10.0,1,0,0,0.0
2015-11-21,プレステージ・インターナショナルアランマーレ,3,,佐藤円,4,■,■,■,■,nan,2,1,0,0.5,0.5,0.25,0,0,0,-,0,-,15,0,1,7,11.7,0,0,0,-
2015-11-21,プレステージ・インターナショナルアランマーレ,4,,宮下マミ,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-
2015-11-21,プレステージ・インターナショナルアランマーレ,5,,中田香澄,4,■,■,■,■,nan,59,13,1,0.22033898305084745,0.2033898305084746,3.25,0,0,0,-,0,-,13,0,2,5,9.6,19,5,0,26.3
2015-11-21,プレステージ・インターナショナルアランマーレ,7,,長島絵美,4,■,■,■,■,nan,5,1,0,0.2,0.2,0.25,0,0,0,-,2,0.50,7,0,0,0,0.0,0,0,0,-
2015-11-21,プレステージ・インターナショナルアランマーレ,10,,三澤未憂,4,■,■,■,■,nan,18,6,1,0.3333333333333333,0.2777777777777778,1.50,0,0,0,-,0,-,20,0,1,6,7.5,53,16,0,30.2
2015-11-21,プレステージ・インターナショナルアランマーレ,11,L,森寿実子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,9,0,52.9
2015-11-21,プレステージ・インターナショナルアランマーレ,12,,佐藤梨夏,4,■,■,■,■,nan,25,9,2,0.36,0.28,2.25,0,0,0,-,1,0.25,11,0,2,3,6.8,1,0,0,0.0
2015-11-21,プレステージ・インターナショナルアランマーレ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,177,50,17,0.2824858757062147,0.1864406779661017,12.50,18,4,7,22.2,5,1.25,82,0,6,27,8.2,91,30,0,33.0
2015-11-21,GSS東京サンビームズ,1,,重松史乃,4,□,□,■,■,nan,5,2,1,0.4,0.2,0.50,0,0,0,-,0,-,19,2,2,11,22.9,0,0,0,-
2015-11-21,GSS東京サンビームズ,2,,村尾葉津樹,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-
2015-11-21,GSS東京サンビームズ,4,L,平岩沙紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-21,GSS東京サンビームズ,6,,長岡藍,2,■,■,nan,nan,nan,24,5,2,0.20833333333333334,0.125,2.50,0,0,0,-,0,-,9,1,1,5,22.8,0,0,0,-
2015-11-21,GSS東京サンビームズ,8,,三浦あゆみ,4,□,□,■,■,nan,22,6,4,0.2727272727272727,0.09090909090909091,1.50,0,0,0,-,0,-,13,0,1,7,13.5,12,8,0,66.7
2015-11-21,GSS東京サンビームズ,9,,秋満由紀子,4,■,■,■,■,nan,38,14,1,0.3684210526315789,0.34210526315789475,3.50,3,0,1,0.0,4,1.00,6,0,0,3,12.5,0,0,0,-
2015-11-21,GSS東京サンビームズ,12,,百瀬彩夏,4,■,■,■,■,nan,20,9,1,0.45,0.4,2.25,0,0,0,-,1,0.25,14,0,0,8,14.3,0,0,0,-
2015-11-21,GSS東京サンビームズ,14,,竹内沙月,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-21,GSS東京サンビームズ,15,,鈴木亜矢子,4,■,■,■,■,nan,15,3,0,0.2,0.2,0.75,0,0,0,-,1,0.25,12,0,1,8,16.7,0,0,0,-
2015-11-21,GSS東京サンビームズ,16,,菊地めぐみ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-21,GSS東京サンビームズ,17,,石井礼,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-21,GSS東京サンビームズ,18,,草野静奈,4,■,■,□,□,nan,4,2,0,0.5,0.5,0.50,0,0,0,-,0,-,6,0,1,2,8.3,0,0,0,-
2015-11-21,GSS東京サンビームズ,20,L,柴田由夏,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,43,26,0,60.5
2015-11-21,GSS東京サンビームズ,21,,山下真理,4,■,■,■,■,nan,50,19,4,0.38,0.3,4.75,8,3,0,37.5,1,0.25,16,2,0,10,25.6,21,15,0,71.4
2015-11-21,GSS東京サンビームズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,178,60,13,0.33707865168539325,0.2640449438202247,15.00,11,3,1,27.3,7,1.75,97,5,6,56,18.6,76,49,0,64.5
2015-11-21,ブレス浜松,1,L,中村英里子,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2015-11-21,ブレス浜松,3,,和途綾香,5,■,■,■,■,■,5,3,0,0.6,0.6,0.60,0,0,0,-,0,-,14,0,1,5,8.9,1,1,0,100.0
2015-11-21,ブレス浜松,6,,柴小屋志織,5,■,■,■,■,■,44,13,1,0.29545454545454547,0.2727272727272727,2.60,0,0,0,-,1,0.20,14,0,3,2,3.6,4,3,0,75.0
2015-11-21,ブレス浜松,7,L,徳田亜留美,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,30,20,0,66.7
2015-11-21,ブレス浜松,8,,菅原麻衣,5,■,■,■,■,■,34,12,4,0.35294117647058826,0.23529411764705882,2.40,0,0,0,-,4,0.80,16,2,0,5,17.8,1,1,0,100.0
2015-11-21,ブレス浜松,9,,山内佑里子,5,■,■,■,■,■,47,21,2,0.44680851063829785,0.40425531914893614,4.20,0,0,0,-,1,0.20,21,0,2,5,6.0,53,32,0,60.4
2015-11-21,ブレス浜松,11,,高橋美佳子,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,13,2,0,1,14.2,0,0,0,-
2015-11-21,ブレス浜松,14,,田中静香,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,7,0,1,3,10.7,0,0,0,-
2015-11-21,ブレス浜松,17,,小野綾華,5,■,■,■,■,■,45,18,2,0.4,0.35555555555555557,3.60,2,0,0,0.0,0,-,18,0,2,9,12.5,0,0,0,-
2015-11-21,ブレス浜松,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,175,67,9,0.38285714285714284,0.3314285714285714,13.40,2,0,0,0.0,6,1.20,103,4,9,30,10.4,89,57,0,64.0
2015-11-21,群馬銀行グリーンウイングス,1,,須崎杏,5,■,■,■,■,■,23,10,1,0.43478260869565216,0.391304347826087,2.00,0,0,0,-,3,0.60,8,0,1,0,0.0,0,0,0,-
